fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
6.206582,0.45297956,0.2579353,6.3097925,0.04617506,14.137796,76.52315,0.9870321,3.206541,0.3736242,13.156553
6.559823,0.21324676,0.3015285,6.96053,0.036906913,34.598152,128.7866,0.9941139,3.0171118,0.35959572,9.253106
7.291083,0.28395066,0.36370948,4.2306447,0.035564125,32.992897,133.5301,0.9919903,3.1460767,0.47100547,10.510897
8.107764,0.26831126,0.47324544,4.886413,0.04668816,18.248652,146.13104,0.99369407,3.174305,0.72416955,9.967867
6.7804,0.50027037,0.23684685,9.906787,0.04827008,18.435726,114.85341,0.99417347,3.1814535,0.41871312,9.27696
7.1355987,0.32991895,0.38746962,3.937318,0.03903708,36.42575,164.77235,0.99199516,3.2305353,0.53764784,10.511608
7.111146,0.32469308,0.38394997,6.1134114,0.039272487,28.77443,139.15593,0.9932049,3.0135329,0.40996808,9.652978
7.451252,0.33679855,0.53831553,4.802949,0.04183698,16.952291,94.22196,0.9890303,3.0482981,0.68946034,12.470863
7.211845,0.41912895,0.44639233,3.5375974,0.0788893,34.358757,200.83716,0.9924802,3.0701017,0.44369015,9.493364
7.6509614,0.37779146,0.506903,9.499137,0.03967119,49.57179,203.73058,0.9944675,3.1726215,0.5693637,9.405571
7.8584914,0.24301825,0.42439905,9.608482,0.047064364,37.397774,170.1487,0.99617255,3.1100438,0.5675352,9.222193
7.155951,0.31068766,0.42402905,4.374706,0.04032631,22.536888,156.40286,0.9937229,3.0479395,0.60868967,9.538573
6.7434525,0.2748442,0.2535563,10.187923,0.052056503,43.550797,162.23354,0.9947414,3.1137624,0.43628192,9.15547
7.7449417,0.8009242,0.40164545,2.9895203,0.07572121,-17.365473,143.05672,0.99452806,3.267471,0.4450582,9.432047
6.2539954,0.4855415,0.30793324,4.9458227,0.03255844,19.302916,130.16745,0.99332297,3.0661206,0.4256656,8.990935
6.931628,0.56250536,0.2951687,5.079075,0.036726303,24.195536,128.88217,0.99255157,2.9903052,0.35449275,9.237345
7.1524496,0.32621264,0.39980555,5.504405,0.035699334,19.92355,88.008224,0.9880011,3.041721,0.40091586,13.1174965
7.0673423,0.30053607,0.3690829,3.630738,0.033799883,32.059746,140.05247,0.9913861,3.0650525,0.44104254,10.51292
7.7643557,0.6725115,0.303377,8.007164,0.034632415,12.778996,191.42534,0.9945502,3.1411855,0.5820558,9.247647
7.2682157,0.24204646,0.37603498,8.2455635,0.03969838,35.560093,138.54721,0.9940428,3.0967362,0.31228343,9.912309
6.9247417,0.44739884,0.318465,9.400607,0.040897697,26.254045,163.73213,0.9948392,3.1167223,0.4976331,9.080398
7.5592813,0.34069893,0.47037643,3.7205472,0.042537156,29.082106,144.58467,0.9909704,3.3516328,0.65253335,11.704213
6.698756,0.30587468,0.35690135,14.181461,0.038888365,38.85745,173.89569,0.99700665,2.9776309,0.436558,8.759481
6.6840053,0.27864015,0.3447317,1.8404257,0.039605115,18.736881,112.04596,0.99074215,3.2362103,0.5360935,10.267554
6.8177404,0.5558774,0.27693582,11.519044,0.049755845,22.409315,167.85791,0.99556214,3.1167526,0.44735885,9.364209
7.250334,0.44744638,0.38597065,6.7536273,0.049688872,24.294687,97.36121,0.987765,3.094654,0.49720678,13.617733
7.268971,0.30105662,0.42763734,10.738131,0.044006094,33.21517,172.9561,0.99518263,3.1069238,0.47192934,8.761737
6.645065,0.31763616,0.27218696,9.003335,0.048859205,34.16558,155.56445,0.995044,3.1024003,0.41186643,9.721941
6.702146,0.1989567,0.32695153,11.539003,0.044161562,22.461052,125.62918,0.9959356,3.1269135,0.53302604,8.837145
7.3966174,0.26039264,0.37471473,5.3137655,0.033630583,30.434725,129.62195,0.99266946,3.050011,0.44430378,10.514048
7.2515492,0.34881282,0.4276108,5.7777686,0.039263733,19.636953,171.94319,0.99419117,3.2506096,0.6461536,9.295951
8.512223,0.26784042,0.42364413,5.118371,0.04317485,42.468586,129.46805,0.9913505,2.982827,0.3500894,12.055449
7.5197353,0.8298947,0.27288783,6.594812,0.042339742,13.188583,129.5844,0.98981,3.1865463,0.4594708,10.829138
6.962709,0.23020285,0.24024418,15.677066,0.050858583,42.304733,152.44293,0.9972249,3.0398257,0.3681265,9.522306
7.0548787,0.25538036,0.2783595,13.875152,0.05022507,38.34495,153.39233,0.99602175,3.105198,0.4143772,9.59504
7.4658318,0.30814368,0.42515332,4.401278,0.038605213,14.730806,89.48725,0.98947537,2.908937,0.39448825,12.597657
6.7064395,0.319959,0.38279408,4.023261,0.038257103,21.12984,104.8502,0.9886049,3.0336022,0.37304032,12.454337
7.3658414,0.3519266,0.3159311,8.796574,0.054165233,41.243446,146.96204,0.9926595,3.2481003,0.38724592,11.010309
7.2167187,0.25994965,0.38032493,5.261768,0.039800536,24.107655,120.94838,0.9923499,2.9860682,0.3356606,10.7049265
7.531288,0.2583616,0.38106495,5.7799883,0.043100495,33.279568,137.27011,0.9930941,3.0514393,0.38252872,10.508695
7.2534785,0.2645586,0.38353914,4.231311,0.03610711,28.25548,127.014145,0.9915233,2.985394,0.37640223,10.918605
7.046915,0.39497277,0.23876272,17.055056,0.06665473,37.717937,145.95746,0.99756217,3.2010403,0.42611173,9.214488
6.9389257,0.3308377,0.36015984,8.549733,0.03991611,24.890415,145.37502,0.99384856,3.1100137,0.39210117,9.99504
6.760409,0.25285465,0.34676045,3.6501365,0.044040523,21.807774,128.37411,0.9929368,3.157328,0.54298306,9.313551
6.9711695,0.32819968,0.416704,6.1667137,0.037805643,26.97984,160.8953,0.9933743,3.0665245,0.479771,9.010731
6.5520744,0.31807557,0.33604717,4.118955,0.041848853,18.729298,97.28356,0.9893224,3.0774364,0.408572,12.03298
7.1093187,0.2763503,0.23850931,12.824818,0.037810553,37.776634,158.17203,0.9956559,2.9854336,0.4199636,9.371371
6.670663,0.3278345,0.42464265,4.3395963,0.042211007,8.605219,107.214775,0.9897236,3.08242,0.46248263,12.026019
6.1807714,0.35856208,0.23720041,5.2205205,0.037627954,25.474993,97.798584,0.98954284,3.1247263,0.38369456,11.84375
6.890945,0.27854368,0.23387142,17.05711,0.04881782,47.429188,179.65361,0.9970825,3.0809617,0.48199916,9.269971
7.700346,0.2743262,0.40779042,3.9676151,0.034159906,21.954155,103.06987,0.99224854,2.963682,0.4148619,10.740662
7.385149,0.26551074,0.43121415,3.2453363,0.03534027,13.349111,88.164734,0.989932,2.927417,0.41380793,12.135057
8.213706,0.26660523,0.525125,6.9107327,0.044939417,10.624664,54.326534,0.9924627,2.8289652,0.74264556,11.857736
6.3675194,0.31475934,0.2784646,4.402502,0.039434507,25.774424,105.89646,0.98969,3.0623078,0.40733668,11.596853
6.8280406,0.25781986,0.3263467,4.414473,0.035518784,31.856924,134.1521,0.9919925,3.0400112,0.39023864,10.383944
7.2225537,0.3865509,0.43978128,4.831522,0.078575,11.23093,152.61925,0.99339277,3.0919611,0.380365,10.001674
7.413957,0.3077512,0.36434564,4.0959597,0.04180201,31.190289,143.19,0.9907676,3.100052,0.4529627,11.095866
7.079106,0.25815654,0.43391487,17.4154,0.044295054,49.898285,193.31444,0.9987306,3.0291886,0.50474674,8.620498
7.2097373,0.22266673,0.31856534,15.926935,0.053790826,37.003296,154.43398,0.99809664,3.0526977,0.45403826,8.948411
7.2062902,0.29780653,0.31036007,8.405296,0.04276145,30.377567,183.05823,0.9941298,3.1627016,0.5476696,9.612651
7.017653,0.43144104,0.3560529,8.333688,0.042741954,35.982872,192.88425,0.99372226,3.1117039,0.50653166,9.637217
7.9296465,0.2460654,0.47315788,3.0767405,0.03210369,14.505362,123.76462,0.99093586,2.9725735,0.42921224,11.3729105
7.2137733,0.31584582,0.48265186,8.454235,0.05293558,26.168127,181.04248,0.9951294,3.0842593,0.565933,9.16555
6.5863404,0.2565533,0.3413151,3.7657287,0.04522947,23.3903,122.98522,0.9913053,3.1871717,0.43630227,10.109509
6.90011,0.6462804,0.34108374,4.3454466,0.04819822,14.209263,133.93149,0.99287885,3.276576,0.52359724,10.216975
7.808475,0.64051,0.38592568,4.1573534,0.024146102,34.0959,159.03888,0.99061424,2.9793813,0.38641715,11.109669
6.9111824,0.35145506,0.41735297,3.8618605,0.0882997,13.337074,130.53262,0.99251,3.0752146,0.36383072,9.674585
6.9187994,0.32425386,0.32674712,8.147839,0.042274363,35.36058,172.06302,0.9945056,3.104496,0.5371589,9.090423
6.8404346,0.32947376,0.38673577,3.5746298,0.038996384,14.393395,99.01227,0.98979646,3.2212486,0.5209075,11.36003
7.161479,0.28364843,0.38516766,3.9640987,0.039872415,26.302542,121.46774,0.99004894,3.066073,0.43496576,11.561815
7.2922096,0.40723467,0.44886157,4.1039906,0.044356674,16.314098,161.70784,0.992602,3.063325,0.39060545,9.602354
6.6000705,0.39765626,0.34953,5.1430745,0.050327785,13.945387,69.128395,0.9903508,3.534444,0.553142,9.91661
6.6929755,0.69477,0.4787348,5.6743593,0.0277233,25.52063,225.56425,0.99340206,3.0606573,0.57501465,9.30984
7.5479,0.21742676,0.50145906,3.6364079,0.045705874,27.166908,138.91719,0.9932234,2.986724,0.31382674,9.341506
7.499553,0.2703256,0.42443398,3.4675524,0.03281698,24.273495,114.812805,0.99165523,2.9841485,0.36815912,11.069121
7.9970903,0.24779066,0.41200465,12.144561,0.053292688,30.00657,170.06396,0.9966237,3.1669965,0.63283324,8.887164
6.978679,0.2879261,0.35134694,6.455022,0.04600973,26.91648,136.72772,0.9940901,3.1898715,0.52177155,9.288662
7.604103,0.3933827,0.6631074,13.6965275,0.0387872,36.15086,238.37222,0.9975978,3.1090894,0.59262824,8.65702
7.7319493,0.560966,0.43057808,13.8385725,0.1369523,24.40397,127.686386,0.997095,3.1803687,0.32213753,11.248212
7.187971,0.3539397,0.30364987,5.710155,0.04077211,38.926495,142.63416,0.99052745,3.2383134,0.43385553,11.836929
9.176438,0.22722411,0.6104989,2.033578,0.03214538,0.52235156,100.46037,0.99151826,2.9105673,0.5305495,11.584531
8.368366,0.216798,0.4960552,1.3839257,0.027703995,34.067337,119.979416,0.99214417,2.972817,0.39586607,10.475359
6.6476045,0.34768942,0.3492149,5.208238,0.04286914,17.752645,96.5834,0.9891906,3.1225703,0.49169314,12.37421
7.241899,0.6350078,0.20451914,8.633397,0.028145209,21.219042,121.57723,0.99320036,3.105219,0.35071072,10.043457
6.891699,0.3786411,0.28748864,5.9889755,0.041906226,27.181114,116.6697,0.9898088,3.0692842,0.37572905,12.332285
7.1982813,0.24487592,0.32227355,7.857281,0.03823637,36.187378,146.52637,0.9939222,3.0581298,0.39174262,10.175222
8.478208,0.26914883,0.47829103,14.4976225,0.057782486,40.908924,181.22264,0.9979419,3.0637472,0.8017213,8.547545
6.998878,0.4475636,0.31235093,6.8490577,0.029493239,28.009068,147.7058,0.9920554,3.001852,0.34745148,10.667877
6.936482,0.31604815,0.37799954,4.0633473,0.036659602,32.35453,145.59912,0.9925348,3.02649,0.37958232,9.912644
6.9135633,0.34573716,0.3276011,9.79011,0.039750896,43.51133,162.95537,0.99439937,3.0713322,0.44594985,9.703391
8.007053,0.24562067,0.45619774,3.473755,0.032582063,27.847116,119.28363,0.9912218,2.9499848,0.3585231,11.702832
7.118062,0.39347392,0.35740858,6.6484437,0.03887226,22.428602,125.16253,0.9935509,3.0195506,0.36732212,9.814617
6.803621,0.40518105,0.3163673,6.631999,0.049798857,27.287098,142.866,0.993894,3.1921418,0.4752752,9.441458
7.1586995,0.26707572,0.34762642,4.749171,0.037688818,24.366129,115.17297,0.9939675,3.0370233,0.3753432,9.330223
6.982874,0.3460958,0.4377176,3.756744,0.03890689,25.187223,162.61392,0.99206156,3.0251606,0.45167735,9.965683
6.876107,0.29073435,0.3574796,7.853554,0.046789173,33.75199,147.58626,0.99358374,3.095529,0.4693222,9.661368
7.790194,0.2891477,0.48373243,3.650465,0.04106678,10.924032,116.8552,0.99117035,3.0021343,0.57643384,10.6576185
6.4457827,0.29459035,0.29478085,13.590585,0.049419962,42.895123,165.16325,0.996355,3.0242147,0.46034965,9.04892
7.3087215,0.33330533,0.46831474,4.2751203,0.046072707,14.102519,144.3085,0.9921841,3.1370673,0.5879148,9.823729
7.502212,0.2778259,0.545253,4.125385,0.034915317,7.6180887,143.93837,0.9929755,3.1059844,0.67154205,10.172346
6.5700674,0.34101474,0.4685507,6.3317046,0.03705045,32.612633,177.80121,0.9923376,3.1083343,0.42136014,10.231878
6.537191,0.36061642,0.33306646,8.155871,0.044413988,23.954926,161.09117,0.9943133,3.0228715,0.41971183,9.206722
7.247035,0.31680483,0.43754146,7.5346303,0.049142327,17.731352,156.05862,0.9945428,3.2021024,0.6218109,8.893898
7.0157948,0.54195684,0.38095054,5.4028554,0.033265006,8.659668,132.62581,0.99236465,3.1421006,0.39818597,10.600144
7.9493794,0.58657837,0.35270327,12.14849,0.054806784,17.256205,143.49963,0.99422115,3.0186825,0.24800631,11.458708
7.722328,0.30283982,0.42945918,4.3904076,0.03681933,14.037596,84.4553,0.9902172,2.9120831,0.40353385,12.4067135
6.4371552,0.33133465,0.31406334,4.6768217,0.039525505,23.933912,129.64186,0.99222934,3.042101,0.4119829,9.81497
6.694531,0.25567648,0.29894245,7.3162704,0.04517899,38.676525,142.81076,0.9937458,3.0343106,0.38872385,9.405184
7.597199,0.34493405,0.524278,2.441017,0.04441456,26.366905,170.91508,0.9929039,3.120434,0.7419786,9.262897
6.776544,0.28146264,0.26463538,20.56327,0.058363438,33.946907,153.29788,0.99829066,3.0730588,0.54876244,8.903474
6.6410832,0.37382162,0.33086964,5.0394564,0.041388392,23.454966,94.752625,0.9885346,3.2150743,0.50611746,12.587681
7.048745,0.29099473,0.42472452,7.1865997,0.03800948,33.607197,162.51608,0.9942403,3.0796533,0.5796935,9.190315
7.620017,0.33599213,0.35279784,9.702427,0.047122687,38.820698,131.71416,0.99437183,2.9832761,0.29921818,10.848581
7.5208607,0.24415264,0.40438616,3.848715,0.03587641,30.6132,127.05558,0.99138534,2.9768496,0.46450683,11.017362
8.508716,0.23216875,0.66037136,6.996171,0.056762654,25.187252,161.33904,0.9949997,3.0438864,0.28958723,10.758609
7.701484,0.29138947,0.38209558,5.805949,0.039588176,33.31595,134.60236,0.9927224,3.0333154,0.41013223,10.488438
7.0805917,0.48980305,0.48285353,12.101228,0.04263696,23.915722,219.80789,0.99496305,3.1581116,0.5241307,9.311535
6.971417,0.31646547,0.3561381,4.429499,0.043417923,18.086988,120.20469,0.99127954,3.2451017,0.57502615,10.552398
7.356375,0.2529915,0.39754978,4.3622756,0.029487407,19.198395,103.282684,0.9909434,3.002635,0.5395278,11.089009
6.7762885,0.33730462,0.36681494,7.1501637,0.052535158,25.02978,151.68839,0.9936259,3.2963352,0.50040126,9.450075
7.144363,0.6316507,0.28834248,6.0863533,0.05290258,24.17144,152.18448,0.9928132,3.2136035,0.5110198,9.673176
7.621257,0.29319993,0.37371358,5.2430186,0.04544668,34.901302,95.34597,0.99083287,3.0486083,0.51651734,12.023541
7.751358,0.19975157,0.43679988,4.3027987,0.050132796,12.711781,113.94717,0.99411076,2.9941804,0.6848591,8.963314
7.079882,0.45648804,0.41609398,6.513588,0.05294509,23.722685,179.41125,0.99409515,3.0510488,0.47972953,9.0554085
6.6565223,0.19818537,0.3333732,3.4207036,0.034870308,13.540213,102.21782,0.992632,3.0818937,0.4554046,9.823374
7.5490036,0.61379015,0.29560456,8.981623,0.043605153,39.38094,168.42403,0.9925399,3.1023393,0.3386167,10.69033
7.158477,0.2994231,0.35820794,3.88393,0.034596536,18.489906,102.60336,0.9898649,3.0183377,0.43644646,11.824942
7.037514,0.35706565,0.54891783,11.507572,0.041015606,29.94246,190.61282,0.9966796,3.0698535,0.46762878,9.069961
6.548982,0.28034174,0.34304342,6.764549,0.045602508,30.129213,154.62477,0.99369615,3.0519283,0.4514524,9.107839
6.8842363,0.31386703,0.42510998,8.620074,0.042768992,46.690777,189.1183,0.99466676,3.0796788,0.44272503,8.924329
6.5972404,0.26351672,0.4292418,10.731315,0.040125288,36.657368,174.6793,0.9949069,3.0664,0.47155395,8.761393
6.929507,0.274469,0.30515885,4.927989,0.040731173,18.768303,118.85509,0.99219835,3.1210027,0.5376771,9.966444
7.965121,0.4982641,0.3779303,8.5063305,0.03400816,36.99761,148.51103,0.9937983,3.0114155,0.3177445,10.090736
7.6080375,0.6211992,0.4134561,11.495174,0.03888091,34.238506,186.87578,0.9953425,3.0577006,0.5201638,9.106786
6.532261,0.23794316,0.3094563,3.623635,0.0377281,21.677485,108.38492,0.99188554,3.1094224,0.4756343,9.766193
7.8046517,0.31653947,0.40891507,5.2981734,0.043492224,22.507793,153.853,0.9934533,3.1845777,0.6302283,9.062524
6.563818,0.37707928,0.3500231,3.2120628,0.0409396,15.009954,99.792786,0.98972696,3.1940832,0.49992177,11.437259
7.3064723,0.36020458,0.34912494,3.3394268,0.042401746,24.76798,151.82233,0.9924086,3.2188833,0.5961374,9.594061
6.6889353,0.31781214,0.36289218,8.387052,0.07527513,19.179323,124.00899,0.99399656,3.072861,0.3082856,8.9625635
6.4935794,0.28520125,0.34554964,5.6394234,0.040444184,25.281904,135.69188,0.99314994,3.0874941,0.43585712,9.468932
6.6340585,0.24265234,0.30150038,14.275765,0.048974667,46.40055,169.02202,0.9969492,3.0548263,0.40033844,8.960895
6.6728783,0.38750714,0.31922445,3.7809927,0.04701573,25.776382,112.68767,0.99136007,3.418423,0.49199998,10.082399
6.883534,0.25742668,0.5131813,9.426936,0.03646757,43.5282,189.35658,0.9962861,3.1100752,0.4739593,8.793575
7.132388,0.36971298,0.44151935,9.831659,0.04573878,28.156164,171.345,0.9950807,3.1844473,0.51341146,8.952941
7.8423076,0.28656572,0.4196675,4.786943,0.034569148,43.97513,151.4835,0.9911993,3.0704958,0.43330976,11.398012
6.5458612,0.41331434,0.64292675,4.966437,0.078575015,46.044765,209.42206,0.99375015,3.1793816,0.39108843,9.275571
7.2295756,0.32910016,0.52489233,6.194088,0.026507525,32.535915,185.49384,0.99315774,3.1091194,0.46169847,9.848905
7.1171665,0.373024,0.39320773,9.28886,0.063796006,27.960402,190.39397,0.9955971,3.1276777,0.55755436,9.08677
6.900504,0.559713,0.21383794,7.370198,0.05288878,25.683031,113.15297,0.99102825,3.4270506,0.3595884,11.159179
8.209953,0.26273,0.4758015,2.8258002,0.04626544,20.988668,136.67567,0.9930542,3.0585868,0.8445462,9.410523
7.2536044,0.27926698,0.5774314,2.319135,0.038331818,21.691685,171.34488,0.9910692,3.123103,0.48382777,10.74839
7.061141,0.37104148,0.3639904,8.401788,0.04453474,34.744915,172.08344,0.9946742,3.1025925,0.5178821,9.348918
6.5170693,0.22537428,0.3394596,7.0129037,0.043464575,28.371738,121.50705,0.9937733,3.2941513,0.49004412,9.080465
7.1323543,0.3809625,0.3278146,5.853522,0.039349,38.96769,169.91983,0.9931303,3.1659868,0.50488514,9.852596
6.2367606,0.46155298,0.2893747,6.405178,0.03998977,20.017542,97.74717,0.9910558,3.1489987,0.35605377,10.9990225
7.187401,0.37714365,0.35521045,11.080025,0.04664261,41.012608,177.94066,0.99587536,3.1192846,0.4194295,9.573451
7.1702237,0.5840281,0.4706035,8.125126,0.033500075,31.379625,214.04597,0.9951176,3.1156585,0.52554685,9.079089
6.8503637,0.21251987,0.45674178,11.526691,0.048369378,49.96073,172.67519,0.99544734,3.0820963,0.3612348,9.291985
7.879065,0.34077656,0.52435213,4.486606,0.039457742,7.9260316,107.566925,0.9902935,3.0424526,0.5918774,11.942196
6.531497,0.23971671,0.27122304,4.659319,0.03921786,22.437355,110.66553,0.9918269,2.9786327,0.3666295,9.929112
6.8973045,0.31619543,0.37613818,5.6881332,0.048976038,29.076628,159.70988,0.99415183,3.2322297,0.55714464,9.416368
6.7285123,0.3346426,0.38481936,4.063312,0.04446451,15.120135,89.573524,0.9897758,3.2154286,0.5413266,11.526055
8.52399,0.30944273,0.50458467,5.509978,0.040961828,18.825012,111.91682,0.9927701,2.9330366,0.3722293,10.98921
7.2422385,0.5965795,0.32158157,5.1717963,0.03625948,29.903048,141.80101,0.9917632,3.144633,0.3844476,10.925755
7.5799937,0.5956704,0.37984142,7.895498,0.04453549,19.766783,144.5482,0.9920773,3.0358145,0.3001723,11.03035
7.8031936,0.3798345,0.41050962,12.472313,0.048749067,31.798208,197.92819,0.99757284,3.1447253,0.6244295,8.845791
7.035233,0.23879282,0.3611448,7.8630395,0.0401375,26.971334,127.326324,0.9948324,3.0628946,0.43479276,9.286677
7.529694,0.28443074,0.47269496,2.858392,0.034628533,23.741858,131.00618,0.9916257,3.0372076,0.42546043,11.0798435
7.483102,0.47843692,0.5270436,1.0842732,0.054608017,22.833502,174.0777,0.99084204,3.116758,0.6384875,10.331253
7.0026937,0.27602446,0.35906243,4.860383,0.035599496,30.84413,130.91595,0.99152064,3.0808804,0.44490132,10.736886
6.5690823,0.44571805,0.37756586,6.546976,0.03749568,5.7396975,84.847916,0.98827213,3.1358118,0.47966453,12.668667
7.7857885,0.25693,0.39568222,7.435249,0.053783484,10.973979,127.048706,0.9939121,3.1404014,0.68414724,9.415255
6.6812267,0.22885382,0.5888761,10.338626,0.11020284,43.694717,210.0409,0.9949784,3.250774,0.4088496,9.415237
8.670924,0.35727593,0.5330544,10.598435,0.051639374,40.334015,189.05328,0.9968933,3.1295967,0.64465684,9.315962
6.624133,0.30233693,0.2752526,5.795256,0.043073446,20.681288,101.89886,0.99335927,3.1390219,0.44719225,9.548973
7.375642,0.4338654,0.3513431,5.455261,0.045719076,21.37799,129.70135,0.98947966,3.2723615,0.48770773,12.21217
7.1177807,0.29395536,0.35160062,3.6498213,0.036803782,29.07054,118.11795,0.9908578,3.055316,0.41266978,11.012778
7.411282,0.31015772,0.37911615,3.9000816,0.03905832,12.960411,84.29188,0.9908497,3.0155573,0.51311463,11.114095
6.2356677,0.22285903,0.54559153,9.703469,0.051003944,41.241455,206.1464,0.99543875,3.1264877,0.48067015,9.22752
7.0303016,0.5593409,0.4666285,6.339547,0.038949307,7.3730783,118.18003,0.9900233,3.2065518,0.5160975,11.825095
7.0409374,0.24368617,0.3315021,5.601936,0.04232866,31.216719,140.81612,0.9930158,3.085001,0.47428453,9.77578
6.674878,0.32640415,0.36358002,11.448644,0.050998,38.899498,189.42862,0.9955555,3.0904198,0.48073816,8.940259
6.995175,0.32525694,0.37586612,5.1923637,0.042089056,32.95907,136.00645,0.99023265,3.0885346,0.44105273,11.793566
6.8792872,0.3197338,0.39411122,4.6182723,0.042022835,5.6780195,83.62744,0.9890925,3.0279574,0.50350374,12.542107
7.1529965,0.2295955,0.33255023,7.0658154,0.040088125,39.86635,134.91646,0.99297816,3.0449126,0.37166065,10.208988
6.850982,0.3521729,0.3286688,5.4811425,0.040304527,22.49086,94.24732,0.98838127,3.047298,0.3534913,12.68643
7.136631,0.45747328,0.44484696,4.8631463,0.03566558,8.350283,95.347176,0.9893621,3.14354,0.46845725,12.327566
7.11745,0.29563567,0.3409467,4.0937977,0.04372268,26.698997,144.9164,0.9925178,3.2119868,0.5603504,9.909945
7.0104704,0.34022468,0.52459776,4.1213593,0.09012302,18.40511,143.28503,0.9933258,3.1059127,0.42292553,9.992308
7.540971,0.5572188,0.44908914,5.1787214,0.08888841,4.6997786,155.09294,0.9934466,3.1606863,0.39202878,9.182895
7.055453,0.264888,0.22307155,16.489737,0.047831822,47.854004,158.58965,0.99619913,3.152863,0.45524308,9.5654955
7.635827,0.353518,0.43535995,4.4251385,0.0358106,23.166073,155.17368,0.99286807,3.057475,0.4001823,9.733229
6.4735904,0.6403547,0.6590597,1.2293489,0.077689685,21.53292,220.48734,0.99152046,3.1209252,0.42118865,9.667337
7.683162,0.43308207,0.38548687,10.206829,0.036349293,25.709087,135.26932,0.9932668,2.9665987,0.27719334,10.890121
7.2269707,0.37730375,0.2753447,6.7217326,0.035159975,32.479824,117.09094,0.98993504,3.049732,0.39033917,12.334518
6.732479,0.33381823,0.30635026,4.6320443,0.039822355,19.234234,90.96377,0.9895794,3.087186,0.4217375,12.123572
8.758273,0.25188196,0.45319697,4.34706,0.040362656,24.551956,107.64193,0.9919433,2.9078119,0.29140937,12.006898
6.765168,0.28574997,0.3700929,3.8574762,0.040739093,8.989557,82.71556,0.98954487,3.0194113,0.49158734,11.654575
7.1409993,0.3331828,0.40375194,7.9167166,0.03274646,33.88232,156.58733,0.9941435,3.0983202,0.39429173,9.532933
7.1438837,0.6040062,0.41224685,7.059379,0.09441423,5.0675726,125.01445,0.9938253,3.1209056,0.35701883,9.733633
7.542248,0.4344379,0.35848972,6.3622265,0.043132026,45.52367,158.7217,0.9912853,3.1994526,0.35802224,11.509258
6.4149637,0.5189365,0.26291484,6.051078,0.048358325,18.869665,90.96652,0.98850685,3.273644,0.36634353,12.485686
6.8381486,0.27208883,0.40526053,6.844334,0.06264096,27.935928,128.04973,0.99351853,3.0177467,0.34130415,9.753986
7.8592806,0.3263168,0.6673337,6.650363,0.052072976,22.14286,176.87003,0.99172485,3.0952888,0.3687038,11.086459
6.2923436,0.29707795,0.4182456,7.869926,0.059041787,33.989063,177.40712,0.9941543,3.0816255,0.40057626,9.090721
7.798271,0.43568298,0.3906175,7.289963,0.040600795,16.061886,104.48822,0.9938866,3.0926764,0.333855,10.298968
6.503064,0.48941278,0.30738953,5.7587886,0.03813318,22.137253,154.87811,0.9937641,3.0614865,0.4269032,9.145644
7.192529,0.22217318,0.4123179,8.344482,0.041375797,35.969723,149.69414,0.99528927,3.0668128,0.5252905,8.947983
7.1346064,0.3243846,0.31197658,4.317264,0.033585574,25.903906,106.86776,0.98902625,3.0904717,0.43869668,12.200201
6.921793,0.32995045,0.36961347,7.6960487,0.041716743,27.854904,173.02112,0.99413794,3.2116022,0.48532513,9.65886
6.205403,0.25768724,0.58340025,10.447006,0.06600435,49.562077,196.71507,0.9954061,3.1000388,0.42103043,8.889579
6.9443717,0.29401493,0.2951804,10.672995,0.048795786,35.038372,130.7887,0.99506456,3.365811,0.5202514,9.026302
6.4214067,0.26755634,0.31972578,2.7721283,0.036720794,17.78978,101.41697,0.9908192,3.130324,0.46584854,10.289683
7.788793,0.29985708,0.4471425,6.34375,0.05155209,30.03381,118.023346,0.99270403,2.97824,0.73462296,10.693107
6.873778,0.3128632,0.463363,9.193559,0.046707604,39.632263,192.88943,0.99510354,3.0776174,0.55418396,8.952979
6.5513105,0.27696586,0.31704852,3.5200913,0.041866787,22.431828,104.246574,0.9905777,3.0503,0.41911417,11.1325035
6.628011,0.2911284,0.34004197,8.484443,0.03455644,42.039845,163.21211,0.99444735,3.0499783,0.417058,9.272531
7.472947,0.18297794,0.45543504,2.2785552,0.040221717,6.9606647,98.337326,0.9920857,3.0080743,0.6201245,9.92744
6.9000764,0.23664328,0.2600237,16.67718,0.05013818,34.507763,128.91998,0.99677557,3.1806471,0.40596718,9.288213
8.125768,0.28158733,0.53160757,3.8356097,0.039833114,28.994375,127.27036,0.9904986,2.9576406,0.35011023,12.2677145
6.9326153,0.31738964,0.52787316,4.640536,0.057310484,26.092888,171.0131,0.99247813,3.130624,0.3889615,8.867579
8.918108,0.20330147,0.62969947,3.0776386,0.036755696,5.1450243,74.48887,0.9901007,2.8433821,0.51061124,12.499932
7.0671406,0.35843438,0.3500367,5.2906876,0.033000384,20.182987,120.61375,0.9923286,2.9934292,0.3927574,10.376144
6.3034334,0.3421465,0.39946544,6.7920327,0.067756765,14.357449,137.17104,0.99368423,3.0523722,0.32799834,9.445563
6.482255,0.22371213,0.4145341,4.8626976,0.04662492,7.02446,60.60695,0.99110675,3.5036376,0.5628393,9.375727
7.1871614,0.56858194,0.25331762,7.3071337,0.03996722,14.890401,108.637856,0.9926391,3.1653788,0.34733358,10.034737
