"fixed acidity" "volatile acidity" "citric acid" "residual sugar" chlorides "free sulfur dioxide" "total sulfur dioxide" density pH sulphates alcohol
6.36093 0.23549332 0.3481172 -0.78893495 0.041293044 32.18046 148.29091 0.99163246 3.221536 0.3813484 11.623229
6.342912 0.15158258 0.40036547 0.061897315 0.040535707 24.529554 140.5124 0.9911972 3.2345352 0.46348462 12.037967
5.8598366 0.1896476 0.29739326 -1.94877 0.046616517 41.55327 193.78647 0.9939839 3.315437 0.46743682 9.728367
7.514653 0.15049553 0.42472568 2.718531 0.045983683 42.584785 179.49992 0.9962114 3.0268795 0.4733896 8.904975
6.1395535 0.21218514 0.34510428 7.451751 0.049888324 62.752563 215.68222 0.9975493 3.115686 0.39129102 9.428288
8.573525 0.13959712 0.56296533 7.511767 0.05570887 37.01374 180.00923 0.99895555 3.0315044 0.59254605 8.795457
7.090531 0.18882258 0.46254095 0.35119167 0.03609237 36.49796 153.08928 0.9929363 3.131045 0.5389767 12.536183
6.085479 0.1911169 0.2789648 0.50530285 0.05365736 47.10684 219.26553 0.99564445 3.4011278 0.5060053 9.710531
6.5760536 0.13941497 0.35847455 -0.42703956 0.046303675 39.53211 167.56729 0.99264467 3.2906387 0.4325448 10.999874
7.6329527 0.15938005 0.4625622 1.0438508 0.035612114 28.209766 148.71718 0.9931225 3.0262473 0.51911473 10.844883
6.181321 0.18759802 0.3292946 -0.35653225 0.035051066 33.996178 140.82465 0.99145615 3.205872 0.39111653 11.846231
5.8771915 0.1513553 0.34331375 -0.7870003 0.04159742 30.521992 141.53522 0.990617 3.216347 0.39262998 11.340961
7.446756 0.21925163 0.32571456 3.9833226 0.055737372 44.215652 225.08311 0.9978565 3.277099 0.4993898 9.451007
6.4359307 0.18339328 0.22790278 -0.056409813 0.05994474 36.52567 226.84787 0.99704486 3.5607545 0.53448147 9.974766
6.6915026 0.19849132 0.36969045 0.6266206 0.035511926 31.338253 136.24266 0.99125886 3.1062467 0.4202369 12.297588
6.95399 0.2854541 0.37676582 -3.208738 0.061399914 56.742516 247.04424 0.9959634 3.4469614 0.5175793 9.27412
7.3715305 0.39717805 0.367665 3.2605774 0.046742003 51.76538 229.40935 0.99783206 3.1240785 0.394263 9.159849
6.5933595 0.24447472 0.24757458 6.5210247 0.05524318 51.442234 230.86073 0.99855566 3.3194284 0.49706218 9.219387
6.5643573 0.0817215 0.5887658 -5.854103 0.048871666 41.30073 177.60237 0.99319524 3.6557064 0.84091717 11.651509
8.0459385 0.1770941 0.5009787 2.9005759 0.04299688 46.779854 215.93346 0.99825054 3.2492373 0.5811045 9.706544
8.678254 0.22272934 0.5761275 0.26309595 0.03587532 23.739248 109.764885 0.9937187 2.943662 0.6630347 11.538303
6.992746 0.21005152 0.40959686 4.58839 0.04551935 41.81818 201.2339 0.99582076 3.1902153 0.47988725 9.982501
5.896636 0.19051692 0.3368058 -0.43468267 0.035757083 34.69235 154.13469 0.9918709 3.2816608 0.37216392 11.406987
7.800866 0.228626 0.34898314 2.788609 0.03770736 29.748894 136.40686 0.9934004 3.0128791 0.39580402 10.728978
6.7956147 0.18203865 0.48255694 -1.973695 0.032748546 41.927933 161.1236 0.9910443 3.2394276 0.52049965 13.174403
6.966704 0.22474861 0.36313117 -0.96833986 0.030542195 36.150642 169.43724 0.9922088 3.0521414 0.36516708 12.037747
6.0437417 0.36794105 0.20485282 -0.9853319 0.04071523 39.49663 204.45665 0.98993266 3.2510214 0.32675776 13.919401
6.6711683 0.1709835 0.40622634 -3.530738 0.028745461 40.584404 171.95978 0.9908396 3.2700093 0.44814172 12.224689
6.323449 0.19714382 0.24367696 -1.5934048 0.043669164 39.70841 171.36449 0.99222213 3.2381823 0.30974713 11.949656
6.6125164 0.14439069 0.37631524 1.3155127 0.045475528 45.01052 177.54008 0.99540293 3.2952316 0.53308326 9.675899
6.4075522 0.32650176 0.30192432 -0.9462185 0.03425148 44.46597 186.11037 0.9921473 3.1126294 0.28424406 12.762791
6.0702786 0.24408719 0.3203195 -0.3897959 0.03958424 28.071945 134.87453 0.9911919 3.1116276 0.33268765 10.688692
5.7990503 0.27195293 0.36079884 -3.285292 0.040209003 39.64796 183.60356 0.98919857 3.4044666 0.40240076 13.228734
6.1787734 0.2054447 0.31378162 2.0594478 0.04146463 27.655912 135.58607 0.9913614 3.2132149 0.3948969 11.96312
7.580342 0.2262248 0.4243431 -1.8407371 0.039241932 50.669342 201.79478 0.9938769 3.1695623 0.43807858 11.338843
5.986524 0.26608053 0.37304798 -6.621356 0.05476646 35.593006 224.21599 0.9933831 3.5474195 0.5413129 11.032898
7.291847 0.1668181 0.51014847 0.64327925 0.04580511 36.516785 171.55807 0.9937779 3.2493954 0.5404961 11.407631
7.423664 0.21735084 0.32108074 6.3755026 0.048878603 48.628395 221.82732 0.9984003 3.0871203 0.42950717 9.20522
6.485209 0.25064582 0.40714985 1.993711 0.036975946 52.39358 199.36504 0.994842 3.1526985 0.40151787 9.094213
6.5644403 0.25742248 0.40337464 -0.7781617 0.031609356 40.640133 179.52182 0.9909636 3.2490854 0.395964 12.876819
6.2076674 0.24889219 0.35892087 9.923809 0.04108341 49.15126 197.75508 0.9986065 3.216674 0.39779723 9.829915
6.6976347 0.17853007 0.4074658 1.6795478 0.061329484 52.278805 196.95589 0.99630356 3.1894913 0.45757136 9.378255
6.4370036 0.19516286 0.39175823 10.329363 0.04020926 76.518814 253.12704 0.99953634 3.1290488 0.42235568 9.406218
7.742074 0.21605581 0.5251998 1.5909834 0.034270428 37.629616 151.89784 0.9942748 3.0785222 0.5183309 12.003995
6.432823 0.25055805 0.39391854 2.5952337 0.039708663 42.85514 215.44006 0.99398524 3.3095276 0.44298163 11.003343
5.7652235 0.19536196 0.38852483 -3.9243927 0.09201189 28.148352 147.98051 0.9924178 3.3120322 0.42124772 9.433901
6.671707 0.2086432 0.42750683 2.5088708 0.055635005 54.87246 218.33765 0.9955524 3.2867873 0.49610823 9.880557
7.346493 0.19971937 0.40046835 3.95201 0.03672142 46.929867 213.86269 0.99522537 3.1518188 0.44898126 10.392928
6.754841 0.23147252 0.35532767 10.027085 0.052264955 49.67028 211.83163 1.0015373 3.3026254 0.43983132 9.409088
6.247228 0.1798557 0.26540235 1.4506019 0.043933954 31.213747 138.05667 0.99269944 3.1465058 0.41177604 10.996852
8.770098 0.3791614 0.43663538 0.19302917 0.046868503 31.830439 182.2997 0.99430865 3.0591984 0.28820762 11.428382
6.524069 0.21966511 0.33238256 -1.3222909 0.04504855 35.82839 177.95572 0.9931594 3.246563 0.43295088 10.130108
6.4466653 0.16796978 0.3887002 2.3996906 0.04037767 41.50601 164.79924 0.994309 3.1977687 0.4391579 9.902546
7.2894425 0.26252517 0.40041357 0.5891952 0.04202252 46.520622 208.92317 0.9958653 3.1723733 0.45623273 9.5254965
6.305242 0.1913391 0.3348976 -0.86394644 0.03459025 36.875404 161.08025 0.9920211 3.141937 0.35262877 12.334065
5.26852 0.17551184 0.31579965 -6.175834 0.05082282 33.03181 213.58495 0.9929443 3.6338775 0.5313906 11.5435915
7.4147325 0.3427831 0.2991686 -0.86139584 0.03228434 40.304764 190.49629 0.99209774 3.07234 0.28051051 13.511368
6.0241985 0.24340905 0.2607941 -0.11120459 0.04332958 42.95659 163.32004 0.9928265 3.270285 0.33346853 10.069569
8.505519 0.28124952 0.4289236 1.3022618 0.042264998 37.40813 180.82436 0.9948582 2.9829147 0.41316074 9.39636
7.595846 0.18254769 0.46647397 2.1511805 0.048458733 33.00965 160.13695 0.9951434 3.1152697 0.49377123 9.534381
6.426361 0.2540072 0.33686808 -1.488613 0.04679726 30.839066 160.0851 0.99289376 3.2579625 0.42336 9.80949
6.9774384 0.10736315 0.4173128 0.56450754 0.047883198 32.183064 152.56714 0.99234843 3.2205162 0.49946374 10.964325
7.4410996 0.22452593 0.44257906 -2.8381755 0.03509374 40.904556 187.56693 0.99188066 3.1852198 0.48557752 12.694765
10.399475 0.58436966 0.46083316 1.3050925 0.04745598 49.10259 260.7975 0.9992495 3.1169538 0.359067 9.836205
5.655954 0.24102162 0.33163533 2.630337 0.050175294 53.44621 191.73186 0.99392873 3.1697922 0.40465084 9.233149
7.1541624 0.19983056 0.37056756 7.19322 0.050427523 59.30767 217.98405 0.9975763 2.9743237 0.3884657 9.317855
6.792424 0.2206796 0.33340323 -0.36470145 0.041453175 35.428288 162.09352 0.99218786 3.1131701 0.38253298 11.717057
8.027034 0.118742734 0.41034994 8.294369 0.099400505 48.027046 187.37143 0.99827904 2.9375257 0.41147593 9.309899
8.033554 0.3969262 0.34229586 0.6089315 0.053433735 22.341307 140.3845 0.99388725 2.976347 0.2799099 9.798653
7.244128 0.1062933 0.32707378 20.56469 0.04957593 57.40868 238.26132 1.0040733 3.0650675 0.47582725 9.613374
6.6372533 0.18517485 0.3499623 3.731766 0.045006055 39.07565 181.35646 0.9951097 3.2063928 0.47375655 9.508797
7.085516 0.21555679 0.31845984 1.5937892 0.042280197 35.766224 145.12534 0.99343276 3.050534 0.36702403 9.931187
5.513813 0.219176 0.3394947 -4.1455183 0.13289419 43.411434 189.23477 0.9936335 3.2433577 0.38467944 9.219901
6.1831107 0.13285199 0.1840969 -1.1985708 0.060950782 36.66595 229.78323 0.99660903 3.563797 0.48045525 9.632723
6.4903293 0.18509156 0.31602177 9.0441065 0.0417144 50.262264 178.30263 0.9983814 3.1951468 0.44268963 9.188879
8.304301 0.24653713 0.44261035 1.8593048 0.039691273 48.765785 209.44821 0.9964408 3.0685406 0.5055644 9.823841
6.4859333 0.37399545 0.44272012 -4.594933 0.04084236 50.57596 197.33966 0.9911239 3.1953897 0.35614765 13.809176
5.7671137 0.39946312 0.15903684 3.11489 0.049180515 54.009186 293.78528 0.9976241 3.318471 0.401363 9.877749
8.493718 0.1960061 0.48294866 0.27579907 0.043944355 37.83946 193.0122 0.9956296 3.0595968 0.503565 9.893144
7.290937 0.48002025 0.4765132 -0.7934878 0.05226384 59.943264 272.22134 0.99552786 3.2159426 0.39369857 9.565031
6.9557276 0.38162577 0.40962622 2.6077256 0.047676634 56.17377 244.34929 0.9970593 3.1869411 0.4121109 9.217662
6.4572043 0.22527228 0.27581555 11.316886 0.054495167 46.331154 208.65895 1.0012828 3.360128 0.4494897 9.61194
6.884513 0.20205933 0.22505897 12.301485 0.045327313 39.2765 201.63432 1.0006049 3.2734277 0.4382037 9.182904
6.6581936 0.21219194 0.32597813 3.866877 0.047626097 32.05682 166.37079 0.99597615 3.2100153 0.36129677 9.086168
6.366416 0.18481302 0.40254578 -4.3070874 0.057550143 35.523216 195.97804 0.9937655 3.3847022 0.5591136 10.242899
7.635657 0.30120957 0.4057588 -2.2154582 0.042044498 44.0625 176.38925 0.9920913 3.0028172 0.37883845 12.536022
7.1801786 0.23431183 0.45879552 -1.2770177 0.038087107 35.98684 142.86063 0.9908041 3.0771117 0.44373158 12.56603
8.174471 0.1654906 0.4011249 3.0254002 0.043769926 41.55968 201.19939 0.9970554 3.0670547 0.5396516 9.71956
6.4620223 0.311173 0.27033648 -0.93357676 0.04331783 47.338543 180.5782 0.99263376 3.0832734 0.2520503 12.528629
7.544752 0.35704523 0.39591056 0.23397516 0.036010507 42.25555 158.80328 0.9920815 3.074397 0.323752 13.422924
6.8200274 0.2344932 0.40661836 -1.0397599 0.03660395 48.248196 181.62224 0.9929858 3.2368295 0.44330072 11.2387
6.0179377 0.19460173 0.33972558 -0.8204527 0.056159396 29.458313 169.90135 0.99209756 3.3521588 0.44089833 10.348477
7.2990313 0.23049611 0.44622496 -1.1808742 0.037917443 29.661678 152.68066 0.9919538 3.1295285 0.49664548 12.041932
6.812899 0.17984675 0.36462125 3.2525485 0.050707057 40.717064 180.18109 0.99583673 3.1224155 0.44775712 9.363297
5.882154 0.23493579 0.34433603 -1.4660287 0.057742562 44.304035 203.53586 0.99431694 3.4213343 0.47143716 9.405367
7.1407204 0.17651846 0.34331176 10.75236 0.051869396 54.320435 202.36284 0.9983489 3.1551824 0.4544602 8.767385
7.473279 0.31564647 0.35995758 2.956319 0.03603695 34.98967 157.78465 0.9929011 3.1241524 0.28903434 10.991223
7.8307123 0.2200283 0.50728506 -1.885114 0.059167933 35.035034 178.80415 0.9946546 3.0597355 0.49560463 9.253246
5.4148726 0.13187252 0.33060768 -4.0794997 0.05059856 31.78411 172.19843 0.9917665 3.5600512 0.43896034 12.134225
5.514023 0.2284632 0.31872246 -1.1061832 0.038380645 42.368176 179.22986 0.991438 3.233668 0.38961062 12.944697
6.401785 0.19329679 0.30532318 4.15394 0.050068136 34.35724 163.83849 0.9949239 3.1327326 0.39112055 9.475736
6.630612 0.19229642 0.30959457 0.8282538 0.045541536 48.838436 176.28236 0.9936798 3.1246045 0.37462017 11.248404
6.5630193 0.18816951 0.42741433 0.32001302 0.03516402 41.132256 156.54507 0.9912386 3.282497 0.48353544 13.126825
6.2826486 0.24958077 0.4062607 0.22224994 0.05671813 53.2218 238.16101 0.9950534 3.3379228 0.497873 9.658778
7.636068 0.11139099 0.39588043 -1.2851484 0.032716632 35.958702 169.5785 0.99379706 3.2320926 0.5274837 11.834262
6.583959 0.19023524 0.3963064 0.61154723 0.050004564 25.500458 136.18443 0.9938913 3.3542774 0.4299246 10.140354
6.2569146 0.18985693 0.29206872 0.8846198 0.037307575 37.26517 176.25035 0.9916812 3.1415617 0.3582466 11.914482
6.3876495 0.3118111 0.40393907 -1.0261378 0.048804667 37.05174 196.80754 0.9930383 3.262027 0.3677234 10.795146
6.202906 0.21187837 0.3273891 -0.8398582 0.04747386 38.75802 154.63376 0.99128705 3.161605 0.37768537 12.0260935
7.406737 0.24107124 0.3596878 1.4874023 0.039870877 35.751 152.48392 0.9942274 3.0297942 0.399355 9.510056
6.286393 0.15245709 0.37761924 0.5998093 0.056240827 32.396717 160.47926 0.995824 3.3648345 0.46400142 9.973726
7.0081253 0.20157574 0.42349145 -1.4155527 0.050719734 38.670258 194.78613 0.99305564 3.2637346 0.43855816 10.779545
6.567194 0.36670622 0.36385977 4.7609525 0.038030803 79.59505 282.18314 0.99748147 3.0968244 0.39004698 9.611388
8.129719 0.08437023 0.52402204 5.8406296 0.056520667 46.75921 191.08647 0.9989186 3.047981 0.5596696 9.179969
8.35245 0.25545594 0.5615422 2.4029665 0.036322173 52.606007 244.96448 0.99831796 3.1364686 0.45618883 9.2154455
7.5898933 0.20937553 0.45075908 7.2524896 0.047901552 51.25396 208.4462 0.99756724 3.0928981 0.4891129 9.353058
8.769031 0.051622704 0.5334723 9.529643 0.10547202 66.3214 270.2293 0.9994209 2.8857334 0.5090059 9.544251
6.078226 0.2754418 0.36354572 0.02767335 0.028001435 45.889633 172.59476 0.99101126 3.1625419 0.36346084 13.096252
5.979903 0.23497184 0.31394163 -2.3297055 0.05234089 17.403198 155.0202 0.9930615 3.444199 0.4301606 10.318011
8.853411 0.116715096 0.48378056 4.0506344 0.04424279 50.170593 211.89905 0.99853706 3.1396642 0.64889944 9.680315
8.734019 0.14625016 0.54265416 6.2716775 0.056352537 51.36355 195.0871 0.9998621 3.084977 0.59948754 9.099365
7.6100917 0.24473083 0.3243114 0.027891222 0.030414172 34.85767 168.75499 0.9925426 3.034994 0.35218188 12.730051
6.8732777 0.2578815 0.39450854 -0.027092637 0.055196963 48.030838 207.01753 0.9951902 3.306887 0.48734835 9.379317
6.1845145 0.153542 0.3686095 -3.9570587 0.053740256 23.568407 161.35503 0.9939473 3.5862966 0.50863796 10.716725
6.051064 0.26368275 0.37183547 -3.704604 0.037279055 36.195175 151.33961 0.9894474 3.2310822 0.3662862 13.252945
7.377243 0.18664165 0.39202845 -0.46789178 0.037470166 33.008457 173.39056 0.99317724 3.214902 0.47672 11.612809
6.1958256 0.2513885 0.32179344 -0.17118049 0.03786486 38.672287 161.14674 0.9919383 3.258355 0.36360592 12.051481
6.116759 0.14374039 0.35155115 -0.6389174 0.04489098 42.487514 179.5773 0.99269354 3.2419937 0.42427948 9.7286415
6.491249 0.23504499 0.35930634 3.2253776 0.045936458 31.540905 179.0848 0.9948573 3.3682668 0.43733191 9.467037
6.0885077 0.18959413 0.2615728 0.73780066 0.041525483 31.384466 145.45663 0.99213254 3.1760683 0.38551456 11.124317
7.4269133 0.27063686 0.3420151 6.1672783 0.0458351 57.737988 207.48438 0.99773306 3.0675538 0.39245704 8.978626
6.2415233 0.17015447 0.33093134 0.15919556 0.051073108 40.201977 175.10646 0.9936226 3.318235 0.44658604 9.954567
6.602662 0.29144266 0.33959657 -0.25549197 0.03505144 49.488815 179.51851 0.99076945 3.1901526 0.3072649 13.119552
6.455275 0.19327657 0.3322113 6.8776355 0.0702745 56.832275 209.10625 0.99727654 3.1012814 0.39755902 9.289198
6.868536 0.18694094 0.37498108 2.5532875 0.05211595 45.267643 191.40987 0.99521023 3.2515135 0.4256599 10.812595
6.0140743 0.26817292 0.3667481 -1.4411465 0.05915133 25.527409 176.31804 0.99331164 3.4243953 0.45707005 9.926798
5.9694176 0.26711476 0.33409953 2.9685144 0.03854628 39.923634 128.76837 0.9939184 3.282132 0.36166495 11.062936
5.5772195 0.29762873 0.37475786 -0.8104026 0.037119977 32.481995 183.49556 0.99044484 3.4268286 0.40125313 13.2772455
6.731398 0.26272082 0.3778982 -1.7500504 0.053839803 43.065742 206.94528 0.9924657 3.3458147 0.45048878 10.946656
6.175293 0.20811547 0.34144962 -1.1201057 0.032547455 43.0864 157.95146 0.9908342 3.1755629 0.3433982 12.487898
6.3390255 0.20669124 0.30743885 3.5485713 0.045448195 37.664406 158.3576 0.9955077 3.1902688 0.38054278 9.458224
7.433237 0.14778732 0.41016966 2.5865042 0.037466694 36.226826 161.35167 0.9944486 3.1246989 0.4778344 10.669553
6.976539 0.18906398 0.3919315 2.8811893 0.048593007 46.027378 198.68816 0.9962878 3.228307 0.50173724 9.027455
7.6596646 0.2263737 0.41687113 1.2875587 0.028847832 42.49477 176.48451 0.99403924 3.185646 0.41544905 11.406119
7.4862733 0.23726438 0.37106502 0.53157765 0.04503343 35.58868 148.76775 0.99348557 3.028969 0.39788818 10.202619
5.911467 0.1819924 0.30881575 -1.5418781 0.042288326 26.88165 143.31384 0.99203295 3.3147507 0.41437587 11.215878
7.0341716 0.2957292 0.3123559 -0.025553815 0.06591343 46.652668 271.73056 0.99671084 3.4690385 0.49450374 9.255921
6.5763416 0.19696666 0.33840248 4.139439 0.048176818 50.514793 201.94984 0.9960508 3.167912 0.43693087 9.093132
6.6869516 0.16302106 0.35186878 0.07829984 0.04368551 51.22993 210.77727 0.99483633 3.270245 0.45035243 10.894757
6.2656465 0.1884021 0.33112407 1.4655062 0.046693213 52.84247 174.34148 0.99344206 3.1760795 0.3806528 10.759482
6.507934 0.17753379 0.35017875 0.66641045 0.034881573 34.50082 140.85092 0.9919339 3.1148427 0.42272082 11.281097
5.1004505 0.16733912 0.38511944 -3.1540596 0.041232955 47.304146 193.54736 0.99053556 3.4944253 0.46669617 13.287905
6.265941 0.18168235 0.3350829 0.8912466 0.035431355 28.014002 147.9162 0.990832 3.2158928 0.3635049 12.567304
6.496176 0.2142032 0.4632208 -2.3442118 0.04130179 27.49511 159.49199 0.9890476 3.3525918 0.42406884 12.5119095
8.07312 0.24703851 0.48228216 3.9329202 0.05725608 47.338097 191.9811 0.99748206 3.071154 0.47257307 9.40921
5.957707 0.14341086 0.33011943 -1.7481539 0.048764516 33.990513 166.8642 0.9933486 3.3676922 0.48483142 9.669425
6.9018836 0.28500983 0.38019976 -1.248073 0.03649738 37.440826 186.31929 0.9924298 3.221875 0.41498014 12.39049
7.028209 0.4251265 0.2790215 5.6837697 0.045310523 34.867226 185.31471 0.99897754 3.2526114 0.33207956 8.901229
9.80811 0.36642435 0.4404843 2.7338748 0.04898539 32.39906 134.26277 0.9963688 2.9385579 0.4223114 10.470455
6.4901166 0.1857536 0.3937418 2.1359487 0.038353004 37.304455 156.198 0.9939646 3.285135 0.44295675 10.867568
8.628904 0.22119309 0.49153355 -0.5845675 0.029070465 39.487396 165.36594 0.9928063 2.9263158 0.4967824 12.341473
6.6610117 0.2080065 0.34130383 9.100133 0.049003053 50.482887 201.24373 0.9988864 3.1999466 0.448875 9.280193
6.497647 0.26437828 0.40650687 -1.2794856 0.039461948 37.860245 165.70917 0.99054044 3.1428733 0.40443334 13.383759
7.314349 0.31658247 0.46842548 -1.1481242 0.055308968 38.87222 241.45038 0.99832267 3.452059 0.5717888 8.822502
7.439906 0.23992595 0.4205072 -0.3426287 0.025868025 42.175175 180.45862 0.9916236 3.0821102 0.3990804 12.435621
7.181714 0.21106535 0.3811058 2.1731486 0.066582724 48.685257 249.4215 0.9983679 3.458427 0.586695 9.963954
7.2536144 0.17010748 0.3776403 2.3645065 0.03864213 29.504879 136.92401 0.9941877 3.0950108 0.47972712 10.41036
7.30598 0.32531378 0.49104214 4.5741887 0.05079467 55.354347 260.3446 0.99784267 3.2273488 0.42695737 9.795888
5.851696 0.18102315 0.31292817 1.2341613 0.040593784 36.03226 152.00223 0.99419427 3.215685 0.41540247 9.527601
6.4717326 0.24684638 0.4551384 -2.9410036 0.048973814 51.14399 225.59232 0.99503136 3.3829656 0.48634478 10.671112
5.8026366 0.20506372 0.31042272 -0.14922023 0.04603986 37.198883 163.4126 0.993423 3.3131135 0.40375197 10.291515
6.931772 0.26564384 0.42024645 -2.5463943 0.034915783 39.663525 168.22742 0.9900929 3.168486 0.4196287 13.386187
6.7533445 0.19226089 0.27845398 5.3557696 0.047395688 36.8376 157.47557 0.9963645 3.2115262 0.3888852 9.957096
6.6046925 0.16883685 0.3658435 3.338117 0.04228001 36.644936 155.31003 0.99558806 3.2609375 0.4296412 9.67386
7.7854877 0.1863653 0.48789826 -1.6938299 0.04714736 44.679947 205.24121 0.9942857 3.2334645 0.5518356 11.162745
5.6795993 0.16418998 0.3614457 -4.175198 0.04666238 38.49618 183.1275 0.9908497 3.4356637 0.40384746 11.653317
6.184855 0.19377144 0.23825695 5.335396 0.041517846 47.882996 210.3918 0.9968831 3.2797406 0.43473944 9.068907
6.898655 0.21555102 0.32278255 5.161233 0.06886192 48.15447 226.0423 0.99770546 3.216336 0.44812405 9.336597
6.662818 0.24922396 0.3277817 7.4666595 0.048333593 56.009483 227.13408 0.99690795 3.2495959 0.4657557 9.118219
6.94647 0.19522054 0.38333514 2.8623178 0.043444235 34.7393 144.47946 0.9933733 3.1251836 0.4252643 10.477091
5.427225 0.1771755 0.3072303 -1.280035 0.04735129 31.900745 154.1942 0.9913482 3.3249962 0.4205739 11.051545
5.5619783 0.2425066 0.32640955 -3.125142 0.0439752 31.837616 152.55054 0.9909198 3.2934723 0.37772676 11.507634
6.488846 0.19628389 0.28251737 12.977175 0.04864338 56.714115 220.75845 0.9999787 3.163217 0.42104736 9.282279
6.657857 0.19956487 0.39954484 2.232109 0.04583037 47.66712 200.4047 0.99404895 3.2883863 0.4426707 10.129284
7.147004 0.33757395 0.3496606 -0.71447563 0.039467134 21.998676 165.18538 0.99444646 3.2852013 0.3484083 10.5387125
6.5341253 0.18616444 0.34049985 4.168732 0.05809421 43.019005 204.01056 0.99724036 3.3395796 0.4803323 9.585148
8.101432 0.22180496 0.48984334 1.1545033 0.05398438 56.04145 247.10764 0.99719065 3.1218488 0.49594715 9.830857
6.214324 0.25933734 0.2656675 2.6387725 0.04800649 55.580486 241.18115 0.99708503 3.224991 0.4324854 9.177882
6.2032623 0.20154372 0.2885885 1.6410962 0.038942974 38.447113 151.12796 0.99247545 3.0914714 0.31698355 11.506455
5.946925 0.18778518 0.2645197 0.37674484 0.03770585 33.268867 137.76334 0.99207896 3.170367 0.33983046 10.815099
6.936217 0.15588634 0.40544215 8.110042 0.04262924 45.424965 205.3945 0.99907124 3.2686112 0.50911677 9.26636
6.874445 0.25849468 0.46816528 8.170729 0.04421059 84.86922 295.90042 0.9999746 3.1739545 0.47006297 9.86981
6.2371325 0.25126728 0.24375652 0.27564028 0.03329899 41.88383 159.29967 0.9909909 3.2364845 0.3039888 12.769726
8.221859 0.3840398 0.3427292 0.6384099 0.0375083 36.3886 158.25482 0.9933915 3.0542111 0.23411357 12.993535
6.4707437 0.17942037 0.36721116 0.3506745 0.041431423 30.807018 143.65968 0.9916058 3.163517 0.44064963 11.367581
7.039127 0.1682425 0.39373523 -0.29022327 0.04168172 38.009586 150.45265 0.99222964 3.154227 0.45016813 11.265299
7.1891885 0.18778042 0.36754176 8.419441 0.046485707 36.67332 168.50487 0.9984723 3.2485325 0.43061763 9.218774
6.710813 0.22339058 0.28147748 2.5015802 0.058456123 42.013462 199.52696 0.9955449 3.285346 0.4547656 9.247579
7.3816195 0.31221583 0.33020306 -0.42917505 0.03516784 36.144524 166.54892 0.99278355 3.0292153 0.3090258 12.154763
6.246823 0.19502367 0.36621264 -3.1631792 0.053831078 34.438343 179.78172 0.9928294 3.3489568 0.4946944 10.221787
6.900396 0.2948815 0.49290136 0.17539008 0.045837488 42.84539 219.08195 0.9944253 3.3722644 0.46717533 11.873606
7.995912 0.16010086 0.6312235 -0.60597765 0.047046073 32.15711 170.93506 0.99500495 3.319777 0.75570506 10.647784
5.462976 0.31996894 0.28310728 -1.9033794 0.03808093 54.37374 197.9747 0.9908357 3.299448 0.36884156 13.550591
6.5503078 0.29001388 0.42261323 5.8827667 0.037310887 58.96017 229.09381 0.99709004 3.0849779 0.34808236 9.3802
6.749133 0.18568322 0.34941527 5.7281637 0.050211556 38.208954 163.54825 0.9960745 3.1573334 0.4132089 9.415377
6.5006647 0.17654051 0.37070763 4.8903723 0.053295903 49.139248 185.6855 0.9972073 3.2806823 0.48988244 9.5160675
6.030504 0.27554268 0.23841895 -2.522545 0.05915329 26.491243 193.24022 0.99525434 3.4153514 0.48628426 9.340425
6.2528286 0.18576486 0.40086058 0.7998693 0.055049602 58.58885 200.67636 0.9951419 3.21364 0.4324305 9.761994
6.2618623 0.22510162 0.3434393 8.880288 0.048601836 68.18256 252.87508 0.9973384 2.959358 0.33572942 9.80103
7.750798 0.27911288 0.3703659 0.08752962 0.04236715 40.965225 172.02933 0.9942177 3.0674531 0.4079665 9.901426
6.5797524 0.17684853 0.37415236 1.3820906 0.039658893 41.36203 177.69734 0.9937379 3.1786735 0.4605631 10.336909
6.6602035 0.21026161 0.39512798 1.8212521 0.0371117 44.24465 184.10146 0.9942955 3.2592034 0.443778 10.458801
6.071908 0.1536254 0.3325962 -2.5938044 0.042055026 24.341133 157.89803 0.99355227 3.4456878 0.4775749 10.105686
6.0983844 0.2829287 0.3645511 0.062357225 0.05450232 45.94485 203.30933 0.99390596 3.2427292 0.42269385 9.4906645
6.4918966 0.22304365 0.42973763 0.6190414 0.050607115 29.557035 135.76508 0.99398905 3.3772993 0.52991474 10.584243
7.493763 0.19612357 0.47645175 5.7746525 0.059644103 70.95518 254.73837 0.9987748 3.0840435 0.4273071 9.594104
7.2887483 0.29180887 0.3804384 -2.2736251 0.035714258 36.312115 176.02766 0.9919643 3.0409102 0.3852312 13.3042755
7.2887106 0.16347392 0.43131122 1.7437273 0.046670876 46.844444 204.08955 0.9971437 3.2705557 0.5928155 9.333066
7.855457 0.19309588 0.47501925 1.4409928 0.036504682 46.23115 212.96109 0.996012 3.0957963 0.49486846 9.657273
6.347797 0.21776806 0.33829662 2.4163287 0.04151823 40.42581 172.62524 0.99426293 3.2022972 0.38302162 10.2847185
6.3589067 0.24342205 0.30819657 1.056263 0.035792764 34.102516 155.1026 0.9912543 3.1605048 0.35748053 12.447224
7.2968135 0.23504122 0.42156634 6.743684 0.045844104 63.901966 246.31226 0.99762946 3.0358052 0.43099937 9.159491
6.035473 0.20508708 0.33266994 -1.188978 0.054925356 35.700745 181.6704 0.99353033 3.4033434 0.49847043 10.160689
